Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Ukraine	3	1	0	N/A	7e-08	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	0	0
Netherlands	959	12	2	N/A	5.566e-05	7e-07	4000	1846.15384615	1200	0.000233333333333	0.000107692307692	7e-05	155	2
Denmark	836	1	1	N/A	0.0001442	1.7e-07	333.333333333	153.846153846	100	5.66666666667e-05	2.61538461538e-05	1.7e-05	32	1
Poland	103	3	0	N/A	2.71e-06	8e-08	1000	461.538461538	300	2.66666666667e-05	1.23076923077e-05	8e-06	35	1
Finland	225	0	1	N/A	4.078e-05	0.0	1125	450	281.25	0.0002039	8.156e-05	5.0975e-05	70	0
Macedonia	14	0	1	N/A	6.72e-06	0.0	70	28	17.5	3.36e-05	1.344e-05	8.4e-06	0	0
Moldova	12	0	0	N/A	3.38e-06	0.0	60	24	15	1.69e-05	6.76e-06	4.225e-06	6	0
Sweden	961	2	1	N/A	9.437e-05	2e-07	666.666666667	307.692307692	200	6.66666666667e-05	3.07692307692e-05	2e-05	147	1
Latvia	26	0	1	N/A	1.35e-05	0.0	130	52	32.5	6.75e-05	2.7e-05	1.6875e-05	9	0
Croatia	38	0	1	N/A	9.29e-06	0.0	190	76	47.5	4.645e-05	1.858e-05	1.16125e-05	6	0
Malta	18	0	1	N/A	3.723e-05	0.0	90	36	22.5	0.00018615	7.446e-05	4.65375e-05	6	0
Guernsey	1	0	0	N/A	1.491e-05	0.0	5	2	1.25	7.455e-05	2.982e-05	1.86375e-05	NA	NA
Monaco	2	0	0	N/A	5.17e-05	0.0	10	4	2.5	0.0002585	0.0001034	6.4625e-05	0	0
Switzerland	1359	13	4	N/A	0.00015957	1.53e-06	4333.33333333	2000	1300	0.00051	0.000235384615385	0.000153	220	2
Russia	59	0	8	N/A	4.1e-07	0.0	295	118	73.75	2.05e-06	8.2e-07	5.125e-07	14	0
Jersey	2	0	0	N/A	2.049e-05	0.0	10	4	2.5	0.00010245	4.098e-05	2.56125e-05	NA	NA
Bulgaria	41	2	0	N/A	5.84e-06	2.8e-07	666.666666667	307.692307692	200	9.33333333333e-05	4.30769230769e-05	2.8e-05	18	1
Romania	123	0	9	N/A	6.32e-06	0.0	615	246	153.75	3.16e-05	1.264e-05	7.9e-06	34	0
Albania	38	1	0	N/A	1.326e-05	3.5e-07	333.333333333	153.846153846	100	0.000116666666667	5.38461538462e-05	3.5e-05	5	0
Estonia	115	0	0	N/A	8.706e-05	0.0	575	230	143.75	0.0004353	0.00017412	0.000108825	36	0
Portugal	169	0	2	N/A	1.644e-05	0.0	845	338	211.25	8.22e-05	3.288e-05	2.055e-05	57	0
Liechtenstein	4	0	0	N/A	0.00010551	0.0	20	8	5	0.00052755	0.00021102	0.0001318875	3	0
Azerbaijan	15	1	3	N/A	1.51e-06	1e-07	333.333333333	153.846153846	100	3.33333333333e-05	1.53846153846e-05	1e-05	0	0
United Kingdom	1143	21	19	N/A	1.719e-05	3.2e-07	7000	3230.76923077	2100	0.000106666666667	4.92307692308e-05	3.2e-05	342	13
Austria	655	1	6	N/A	7.404e-05	1.1e-07	333.333333333	153.846153846	100	3.66666666667e-05	1.69230769231e-05	1.1e-05	151	0
West Bank and Gaza	0	0	0	N/A	0.0	0.0	0	0	0	0.0	0.0	0.0	NA	NA
Republic of Serbia	46	0	0	N/A	6.59e-06	0.0	230	92	57.5	3.295e-05	1.318e-05	8.2375e-06	11	0
Greece	228	3	8	N/A	2.125e-05	2.8e-07	1000	461.538461538	300	9.33333333333e-05	4.30769230769e-05	2.8e-05	38	2
Hungary	30	0	1	N/A	3.07e-06	0.0	150	60	37.5	1.535e-05	6.14e-06	3.8375e-06	11	0
Cyprus	26	0	0	N/A	2.222e-05	0.0	130	52	32.5	0.0001111	4.444e-05	2.7775e-05	12	0
New Zealand	6	0	0	N/A	1.23e-06	0.0	30	12	7.5	6.15e-06	2.46e-06	1.5375e-06	1	0
Australia	250	3	23	N/A	1e-05	1.2e-07	1000	461.538461538	300	4e-05	1.84615384615e-05	1.2e-05	50	0
Ivory Coast	1	0	0	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	0	0
Sudan	1	1	0	N/A	2e-08	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	0	0
Guinea	1	0	0	N/A	8e-08	0.0	5	2	1.25	4e-07	1.6e-07	1e-07	0	0
Ethiopia	1	0	0	N/A	1e-08	0.0	5	2	1.25	5e-08	2e-08	1.25e-08	0	0
Rwanda	1	0	0	N/A	8e-08	0.0	5	2	1.25	4e-07	1.6e-07	1e-07	NA	NA
Swaziland	1	0	0	N/A	8.8e-07	0.0	5	2	1.25	4.4e-06	1.76e-06	1.1e-06	NA	NA
Nigeria	2	0	0	N/A	1e-08	0.0	10	4	2.5	5e-08	2e-08	1.25e-08	0	0
Cameroon	2	0	0	N/A	8e-08	0.0	10	4	2.5	4e-07	1.6e-07	1e-07	0	0
Burkina Faso	2	0	0	N/A	1e-07	0.0	10	4	2.5	5e-07	2e-07	1.25e-07	0	0
Ghana	3	0	0	N/A	1e-07	0.0	15	6	3.75	5e-07	2e-07	1.25e-07	NA	NA
Algeria	37	3	12	N/A	8.8e-07	7e-08	1000	461.538461538	300	2.33333333333e-05	1.07692307692e-05	7e-06	11	1
Togo	1	0	0	N/A	1.3e-07	0.0	5	2	1.25	6.5e-07	2.6e-07	1.625e-07	0	0
Mauritania	1	0	0	N/A	2.3e-07	0.0	5	2	1.25	1.15e-06	4.6e-07	2.875e-07	NA	NA
Morocco	17	1	1	N/A	4.7e-07	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	10	0
Namibia	2	0	0	N/A	8.2e-07	0.0	10	4	2.5	4.1e-06	1.64e-06	1.025e-06	NA	NA
Kenya	1	0	0	N/A	2e-08	0.0	5	2	1.25	1e-07	4e-08	2.5e-08	0	0
Seychelles	2	0	0	N/A	2.067e-05	0.0	10	4	2.5	0.00010335	4.134e-05	2.58375e-05	NA	NA
Democratic Republic of the Congo	2	0	0	N/A	2e-08	0.0	10	4	2.5	1e-07	4e-08	2.5e-08	0	0
Egypt	109	2	27	N/A	1.11e-06	2e-08	666.666666667	307.692307692	200	6.66666666667e-06	3.07692307692e-06	2e-06	29	0
South Africa	38	0	0	N/A	6.6e-07	0.0	190	76	47.5	3.3e-06	1.32e-06	8.25e-07	14	0
Tunisia	18	0	0	N/A	1.56e-06	0.0	90	36	22.5	7.8e-06	3.12e-06	1.95e-06	2	0
Senegal	10	0	1	N/A	6.3e-07	0.0	50	20	12.5	3.15e-06	1.26e-06	7.875e-07	0	0
Gabon	1	0	0	N/A	4.7e-07	0.0	5	2	1.25	2.35e-06	9.4e-07	5.875e-07	NA	NA
Afghanistan	11	0	0	N/A	3e-07	0.0	55	22	13.75	1.5e-06	6e-07	3.75e-07	4	0
Qatar	337	0	4	N/A	0.00012115	0.0	1685	674	421.25	0.00060575	0.0002423	0.0001514375	17	0
Bangladesh	3	0	0	N/A	2e-08	0.0	15	6	3.75	1e-07	4e-08	2.5e-08	0	0
Bhutan	1	0	0	N/A	1.33e-06	0.0	5	2	1.25	6.65e-06	2.66e-06	1.6625e-06	0	0
Kuwait	104	0	5	N/A	2.514e-05	0.0	520	208	130	0.0001257	5.028e-05	3.1425e-05	24	0
Nepal	1	0	1	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	0	0
Cambodia	7	0	1	N/A	4.3e-07	0.0	35	14	8.75	2.15e-06	8.6e-07	5.375e-07	2	0
Bahrain	210	0	44	N/A	0.00013381	0.0	1050	420	262.5	0.00066905	0.00026762	0.0001672625	21	0
Brunei	40	0	0	N/A	9.325e-05	0.0	200	80	50	0.00046625	0.0001865	0.0001165625	3	0
Saudi Arabia	103	0	1	N/A	3.06e-06	0.0	515	206	128.75	1.53e-05	6.12e-06	3.825e-06	17	0
Iran	12729	611	2959	N/A	0.00015561	7.47e-06	203666.666667	94000	61100	0.00249	0.00114923076923	0.000747	1365	97
Singapore	212	0	105	N/A	3.76e-05	0.0	1060	424	265	0.000188	7.52e-05	4.7e-05	12	0
Jordan	1	0	1	N/A	1e-07	0.0	5	2	1.25	5e-07	2e-07	1.25e-07	0	0
China	80977	3193	65660	N/A	5.814e-05	2.29e-06	1064333.33333	491230.769231	319300	0.000763333333333	0.000352307692308	0.000229	32	13
Thailand	82	1	35	N/A	1.18e-06	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	7	0
Iraq	110	10	26	N/A	2.86e-06	2.6e-07	3333.33333333	1538.46153846	1000	8.66666666667e-05	4e-05	2.6e-05	9	1
Kazakhstan	6	0	0	N/A	3.3e-07	0.0	30	12	7.5	1.65e-06	6.6e-07	4.125e-07	2	0
Maldives	10	0	0	N/A	1.939e-05	0.0	50	20	12.5	9.695e-05	3.878e-05	2.42375e-05	1	0
Oman	19	0	9	N/A	3.93e-06	0.0	95	38	23.75	1.965e-05	7.86e-06	4.9125e-06	0	0
Philippines	111	8	2	N/A	1.04e-06	8e-08	2666.66666667	1230.76923077	800	2.66666666667e-05	1.23076923077e-05	8e-06	47	3
Indonesia	96	5	8	N/A	3.6e-07	2e-08	1666.66666667	769.230769231	500	6.66666666667e-06	3.07692307692e-06	2e-06	27	1
Vietnam	53	0	16	N/A	5.5e-07	0.0	265	106	66.25	2.75e-06	1.1e-06	6.875e-07	6	0
Mongolia	1	0	0	N/A	3.2e-07	0.0	5	2	1.25	1.6e-06	6.4e-07	4e-07	0	0
Japan	773	22	118	N/A	6.11e-06	1.7e-07	7333.33333333	3384.61538462	2200	5.66666666667e-05	2.61538461538e-05	1.7e-05	72	3
Taiwan	53	1	20	N/A	2.23e-06	4e-08	333.333333333	153.846153846	100	1.33333333333e-05	6.15384615385e-06	4e-06	3	0
Pakistan	31	0	2	N/A	1.5e-07	0.0	155	62	38.75	7.5e-07	3e-07	1.875e-07	3	0
United Arab Emirates	85	0	17	N/A	8.83e-06	0.0	425	170	106.25	4.415e-05	1.766e-05	1.10375e-05	0	0
India	102	2	4	N/A	8e-08	0.0	666.666666667	307.692307692	200	4e-07	1.6e-07	1e-07	20	0
Malaysia	238	0	35	N/A	7.53e-06	0.0	1190	476	297.5	3.765e-05	1.506e-05	9.4125e-06	41	0
Sri Lanka	10	0	1	N/A	4.6e-07	0.0	50	20	12.5	2.3e-06	9.2e-07	5.75e-07	4	0
Lebanon	93	3	1	N/A	1.358e-05	4.4e-07	1000	461.538461538	300	0.000146666666667	6.76923076923e-05	4.4e-05	16	0
South Korea	8086	72	510	N/A	0.0001566	1.39e-06	24000	11076.9230769	7200	0.000463333333333	0.000213846153846	0.000139	107	6
Canada	196	1	8	N/A	5.29e-06	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	3	0
Jamaica	8	0	0	N/A	2.73e-06	0.0	40	16	10	1.365e-05	5.46e-06	3.4125e-06	0	0
Honduras	2	0	0	N/A	2.1e-07	0.0	10	4	2.5	1.05e-06	4.2e-07	2.625e-07	0	0
Mexico	26	0	4	N/A	2.1e-07	0.0	130	52	32.5	1.05e-06	4.2e-07	2.625e-07	14	0
Panama	36	1	0	N/A	8.62e-06	2.4e-07	333.333333333	153.846153846	100	8e-05	3.69230769231e-05	2.4e-05	9	0
Cuba	4	0	0	N/A	3.5e-07	0.0	20	8	5	1.75e-06	7e-07	4.375e-07	0	0
United States of America	2726	54	12	N/A	8.33e-06	1.7e-07	18000	8307.69230769	5400	5.66666666667e-05	2.61538461538e-05	1.7e-05	547	7
Costa Rica	26	0	0	N/A	5.2e-06	0.0	130	52	32.5	2.6e-05	1.04e-05	6.5e-06	3	0
Trinidad and Tobago	2	0	0	N/A	1.44e-06	0.0	10	4	2.5	7.2e-06	2.88e-06	1.8e-06	NA	NA
Guatemala	1	0	0	N/A	6e-08	0.0	5	2	1.25	3e-07	1.2e-07	7.5e-08	NA	NA
Antigua and Barbuda	1	0	0	N/A	1.039e-05	0.0	5	2	1.25	5.195e-05	2.078e-05	1.29875e-05	0	0
Paraguay	6	0	0	N/A	8.6e-07	0.0	30	12	7.5	4.3e-06	1.72e-06	1.075e-06	0	0
Saint Vincent and the Grenadines	1	0	0	N/A	9.07e-06	0.0	5	2	1.25	4.535e-05	1.814e-05	1.13375e-05	NA	NA
Dominican Republic	11	0	0	N/A	1.04e-06	0.0	55	22	13.75	5.2e-06	2.08e-06	1.3e-06	6	0
Saint Lucia	1	0	0	N/A	5.5e-06	0.0	5	2	1.25	2.75e-05	1.1e-05	6.875e-06	NA	NA
Brazil	151	0	0	N/A	7.2e-07	0.0	755	302	188.75	3.6e-06	1.44e-06	9e-07	0	0
Peru	38	0	0	N/A	1.19e-06	0.0	190	76	47.5	5.95e-06	2.38e-06	1.4875e-06	10	0
Suriname	1	0	0	N/A	1.74e-06	0.0	5	2	1.25	8.7e-06	3.48e-06	2.175e-06	NA	NA
Uruguay	4	0	0	N/A	1.16e-06	0.0	20	8	5	5.8e-06	2.32e-06	1.45e-06	NA	NA
Chile	61	0	0	N/A	3.26e-06	0.0	305	122	76.25	1.63e-05	6.52e-06	4.075e-06	18	0
Aruba	2	0	0	N/A	1.89e-05	0.0	10	4	2.5	9.45e-05	3.78e-05	2.3625e-05	0	0
Colombia	22	0	0	N/A	4.4e-07	0.0	110	44	27.5	2.2e-06	8.8e-07	5.5e-07	9	0
Guyana	1	1	0	N/A	1.28e-06	1.28e-06	333.333333333	153.846153846	100	0.000426666666667	0.000196923076923	0.000128	0	0
Argentina	34	2	1	N/A	7.6e-07	4e-08	666.666666667	307.692307692	200	1.33333333333e-05	6.15384615385e-06	4e-06	3	0
Bolivia	10	0	0	N/A	8.8e-07	0.0	50	20	12.5	4.4e-06	1.76e-06	1.1e-06	7	0
Venezuela	2	0	0	N/A	7e-08	0.0	10	4	2.5	3.5e-07	1.4e-07	8.75e-08	NA	NA
Ecuador	28	2	0	N/A	1.64e-06	1.2e-07	666.666666667	307.692307692	200	4e-05	1.84615384615e-05	1.2e-05	11	2
Curacao	1	0	0	N/A	6.26e-06	0.0	5	2	1.25	3.13e-05	1.252e-05	7.825e-06	NA	NA
Diamond Princess	696	7	325	N/A	N/A	N/A	2333.33333333	1076.92307692	700	N/A	N/A	N/A	0	0
Cayman Islands	1	0	0	N/A	1.558e-05	0.0	5	2	1.25	7.79e-05	3.116e-05	1.9475e-05	0	0
French Guiana	5	0	0	N/A	N/A	N/A	25	10	6.25	N/A	N/A	N/A	0	0
Guadeloupe	1	0	0	N/A	N/A	N/A	5	2	1.25	N/A	N/A	N/A	0	0
Reunion	6	0	0	N/A	N/A	N/A	30	12	7.5	N/A	N/A	N/A	1	0
