Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Tunisia	16	0	0	N/A	1.38e-06	0.0	80	32	20	6.9e-06	2.76e-06	1.725e-06	9	0
Ivory Coast	1	0	0	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	0	0
Kenya	1	0	0	N/A	2e-08	0.0	5	2	1.25	1e-07	4e-08	2.5e-08	NA	NA
Nigeria	2	0	0	N/A	1e-08	0.0	10	4	2.5	5e-08	2e-08	1.25e-08	0	0
Cameroon	2	0	0	N/A	8e-08	0.0	10	4	2.5	4e-07	1.6e-07	1e-07	0	0
Burkina Faso	2	0	0	N/A	1e-07	0.0	10	4	2.5	5e-07	2e-07	1.25e-07	0	0
Afghanistan	7	0	0	N/A	1.9e-07	0.0	35	14	8.75	9.5e-07	3.8e-07	2.375e-07	0	0
Qatar	320	0	0	N/A	0.00011504	0.0	1600	640	400	0.0005752	0.00023008	0.0001438	58	0
Bangladesh	3	0	0	N/A	2e-08	0.0	15	6	3.75	1e-07	4e-08	2.5e-08	0	0
Bhutan	1	0	0	N/A	1.33e-06	0.0	5	2	1.25	6.65e-06	2.66e-06	1.6625e-06	0	0
India	82	2	4	N/A	6e-08	0.0	666.666666667	307.692307692	200	3e-07	1.2e-07	7.5e-08	9	1
Nepal	1	0	1	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	0	0
Cambodia	5	0	1	N/A	3.1e-07	0.0	25	10	6.25	1.55e-06	6.2e-07	3.875e-07	2	0
Bahrain	189	0	44	N/A	0.00012043	0.0	945	378	236.25	0.00060215	0.00024086	0.0001505375	-6	0
Brunei	37	0	0	N/A	8.625e-05	0.0	185	74	46.25	0.00043125	0.0001725	0.0001078125	26	0
Saudi Arabia	86	0	1	N/A	2.55e-06	0.0	430	172	107.5	1.275e-05	5.1e-06	3.1875e-06	41	0
Iran	11364	514	2959	N/A	0.00013892	6.28e-06	171333.333333	79076.9230769	51400	0.00209333333333	0.000966153846154	0.000628	1289	85
Singapore	200	0	97	N/A	3.547e-05	0.0	1000	400	250	0.00017735	7.094e-05	4.43375e-05	22	0
Jordan	1	0	1	N/A	1e-07	0.0	5	2	1.25	5e-07	2e-07	1.25e-07	0	0
China	80945	3180	64196	N/A	5.812e-05	2.28e-06	1060000	489230.769231	318000	0.00076	0.000350769230769	0.000228	458	16
Kuwait	80	0	5	N/A	1.934e-05	0.0	400	160	100	9.67e-05	3.868e-05	2.4175e-05	0	0
Thailand	75	1	35	N/A	1.08e-06	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	5	0
Iraq	101	9	24	N/A	2.63e-06	2.3e-07	3000	1384.61538462	900	7.66666666667e-05	3.53846153846e-05	2.3e-05	30	1
Kazakhstan	4	0	0	N/A	2.2e-07	0.0	20	8	5	1.1e-06	4.4e-07	2.75e-07	NA	NA
Maldives	9	0	0	N/A	1.745e-05	0.0	45	18	11.25	8.725e-05	3.49e-05	2.18125e-05	1	0
Oman	19	0	9	N/A	3.93e-06	0.0	95	38	23.75	1.965e-05	7.86e-06	4.9125e-06	1	0
Philippines	64	5	2	N/A	6e-07	5e-08	1666.66666667	769.230769231	500	1.66666666667e-05	7.69230769231e-06	5e-06	12	3
Indonesia	69	4	2	N/A	2.6e-07	1e-08	1333.33333333	615.384615385	400	3.33333333333e-06	1.53846153846e-06	1e-06	35	3
Vietnam	47	0	16	N/A	4.9e-07	0.0	235	94	58.75	2.45e-06	9.8e-07	6.125e-07	8	0
Mongolia	1	0	0	N/A	3.2e-07	0.0	5	2	1.25	1.6e-06	6.4e-07	4e-07	0	0
Taiwan	50	1	20	N/A	2.1e-06	4e-08	333.333333333	153.846153846	100	1.33333333333e-05	6.15384615385e-06	4e-06	1	0
Pakistan	28	0	2	N/A	1.3e-07	0.0	140	56	35	6.5e-07	2.6e-07	1.625e-07	8	0
United Arab Emirates	85	0	17	N/A	8.83e-06	0.0	425	170	106.25	4.415e-05	1.766e-05	1.10375e-05	0	0
Lebanon	77	3	1	N/A	1.124e-05	4.4e-07	1000	461.538461538	300	0.000146666666667	6.76923076923e-05	4.4e-05	16	0
Malaysia	197	0	26	N/A	6.23e-06	0.0	985	394	246.25	3.115e-05	1.246e-05	7.7875e-06	48	0
Sri Lanka	6	0	1	N/A	2.8e-07	0.0	30	12	7.5	1.4e-06	5.6e-07	3.5e-07	4	0
Japan	701	19	118	N/A	5.54e-06	1.5e-07	6333.33333333	2923.07692308	1900	5e-05	2.30769230769e-05	1.5e-05	62	3
South Korea	7979	66	510	N/A	0.00015453	1.28e-06	22000	10153.8461538	6600	0.000426666666667	0.000196923076923	0.000128	110	0
Canada	193	1	8	N/A	5.21e-06	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	76	0
Jamaica	8	0	0	N/A	2.73e-06	0.0	40	16	10	1.365e-05	5.46e-06	3.4125e-06	6	0
Honduras	2	0	0	N/A	2.1e-07	0.0	10	4	2.5	1.05e-06	4.2e-07	2.625e-07	0	0
Cuba	4	0	0	N/A	3.5e-07	0.0	20	8	5	1.75e-06	7e-07	4.375e-07	1	0
Panama	27	1	0	N/A	6.46e-06	2.4e-07	333.333333333	153.846153846	100	8e-05	3.69230769231e-05	2.4e-05	16	0
Mexico	12	0	4	N/A	1e-07	0.0	60	24	15	5e-07	2e-07	1.25e-07	0	0
United States of America	2179	47	12	N/A	6.66e-06	1.4e-07	15666.6666667	7230.76923077	4700	4.66666666667e-05	2.15384615385e-05	1.4e-05	516	7
Costa Rica	23	0	0	N/A	4.6e-06	0.0	115	46	28.75	2.3e-05	9.2e-06	5.75e-06	1	0
Antigua and Barbuda	1	0	0	N/A	1.039e-05	0.0	5	2	1.25	5.195e-05	2.078e-05	1.29875e-05	NA	NA
Paraguay	6	0	0	N/A	8.6e-07	0.0	30	12	7.5	4.3e-06	1.72e-06	1.075e-06	1	0
Dominican Republic	5	0	0	N/A	4.7e-07	0.0	25	10	6.25	2.35e-06	9.4e-07	5.875e-07	0	0
Brazil	151	0	0	N/A	7.2e-07	0.0	755	302	188.75	3.6e-06	1.44e-06	9e-07	99	0
Peru	28	0	0	N/A	8.8e-07	0.0	140	56	35	4.4e-06	1.76e-06	1.1e-06	13	0
Colombia	13	0	0	N/A	2.6e-07	0.0	65	26	16.25	1.3e-06	5.2e-07	3.25e-07	4	0
Aruba	2	0	0	N/A	1.89e-05	0.0	10	4	2.5	9.45e-05	3.78e-05	2.3625e-05	NA	NA
Chile	43	0	0	N/A	2.3e-06	0.0	215	86	53.75	1.15e-05	4.6e-06	2.875e-06	20	0
Guyana	1	1	0	N/A	1.28e-06	1.28e-06	333.333333333	153.846153846	100	0.000426666666667	0.000196923076923	0.000128	0	0
Argentina	31	2	0	N/A	7e-07	4e-08	666.666666667	307.692307692	200	1.33333333333e-05	6.15384615385e-06	4e-06	12	1
Bolivia	3	0	0	N/A	2.6e-07	0.0	15	6	3.75	1.3e-06	5.2e-07	3.25e-07	1	0
Ecuador	17	0	0	N/A	1e-06	0.0	85	34	21.25	5e-06	2e-06	1.25e-06	0	0
Diamond Princess	696	7	325	N/A	N/A	N/A	2333.33333333	1076.92307692	700	N/A	N/A	N/A	0	0
Cayman Islands	1	0	0	N/A	1.558e-05	0.0	5	2	1.25	7.79e-05	3.116e-05	1.9475e-05	NA	NA
French Guiana	5	0	0	N/A	N/A	N/A	25	10	6.25	N/A	N/A	N/A	0	0
Guadeloupe	1	0	0	N/A	N/A	N/A	5	2	1.25	N/A	N/A	N/A	NA	NA
Reunion	5	0	0	N/A	N/A	N/A	25	10	6.25	N/A	N/A	N/A	4	0
