Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Arizona	45	0	0	N/A	6.18e-06	0.0	225	90	56.25	3.09e-05	1.236e-05	7.725e-06	18	0	157.1	100	NA	NA
Wisconsin	159	0	0	N/A	2.731e-05	0.0	795	318	198.75	0.00013655	5.462e-05	3.41375e-05	67	0	235	100	NA	NA
Michigan	334	3	0	N/A	3.344e-05	3e-07	1000	461.538461538	300	0.0001	4.61538461538e-05	3e-05	251	3	1294.4	100	NA	NA
Kansas	34	1	0	N/A	1.167e-05	3.4e-07	333.333333333	153.846153846	100	0.000113333333333	5.23076923077e-05	3.4e-05	16	0	100	100	NA	NA
Utah	80	0	0	N/A	2.495e-05	0.0	400	160	100	0.00012475	4.99e-05	3.11875e-05	29	0	100	100	NA	NA
Virginia	99	2	0	N/A	1.16e-05	2.3e-07	666.666666667	307.692307692	200	7.66666666667e-05	3.53846153846e-05	2.3e-05	22	0	120	100	NA	NA
Oregon	88	3	0	N/A	2.086e-05	7.1e-07	1000	461.538461538	300	0.000236666666667	0.000109230769231	7.1e-05	20	1	900	0	NA	NA
Connecticut	159	2	0	N/A	4.46e-05	5.6e-07	666.666666667	307.692307692	200	0.000186666666667	8.61538461538e-05	5.6e-05	91	2	100	100	NA	NA
New York	5365	34	0	N/A	0.00027578	1.75e-06	11333.3333333	5230.76923077	3400	0.000583333333333	0.000269230769231	0.000175	2870	18	263.8	500	22248	0.001144
California	952	18	0	N/A	2.409e-05	4.6e-07	6000	2769.23076923	1800	0.000153333333333	7.07692307692e-05	4.6e-05	201	5	279.2	400	NA	NA
Massachusetts	328	0	0	N/A	4.759e-05	0.0	1640	656	410	0.00023795	9.518e-05	5.94875e-05	110	0	100	100	NA	NA
Puerto Rico	5	0	0	N/A	1.57e-06	0.0	25	10	6.25	7.85e-06	3.14e-06	1.9625e-06	0	0	100	100	NA	NA
South Carolina	81	1	0	N/A	1.573e-05	1.9e-07	333.333333333	153.846153846	100	6.33333333333e-05	2.92307692308e-05	1.9e-05	34	0	100	100	NA	NA
New Hampshire	44	0	0	N/A	3.236e-05	0.0	220	88	55	0.0001618	6.472e-05	4.045e-05	18	0	100	100	NA	NA
Vermont	22	0	0	N/A	3.526e-05	0.0	110	44	27.5	0.0001763	7.052e-05	4.4075e-05	4	0	-33.3	100	NA	NA
Georgia	287	10	0	N/A	2.703e-05	9.4e-07	3333.33333333	1538.46153846	1000	0.000313333333333	0.000144615384615	9.4e-05	88	7	66	250	NA	NA
North Dakota	18	0	0	N/A	2.362e-05	0.0	90	36	22.5	0.0001181	4.724e-05	2.9525e-05	12	0	300	100	NA	NA
Pennsylvania	206	1	0	N/A	1.609e-05	8e-08	333.333333333	153.846153846	100	2.66666666667e-05	1.23076923077e-05	8e-06	54	1	35	100	NA	NA
West Virginia	2	0	0	N/A	1.12e-06	0.0	10	4	2.5	5.6e-06	2.24e-06	1.4e-06	1	0	100	100	NA	NA
Florida	417	9	0	N/A	1.942e-05	4.2e-07	3000	1384.61538462	900	0.00014	6.46153846154e-05	4.2e-05	103	2	5.1	100	NA	NA
Hawaii	16	0	0	N/A	1.13e-05	0.0	80	32	20	5.65e-05	2.26e-05	1.4125e-05	2	0	-50	100	NA	NA
Kentucky	37	2	0	N/A	8.28e-06	4.5e-07	666.666666667	307.692307692	200	0.00015	6.92307692308e-05	4.5e-05	10	1	900	100	NA	NA
Rhode Island	44	0	0	N/A	4.153e-05	0.0	220	88	55	0.00020765	8.306e-05	5.19125e-05	11	0	10	100	NA	NA
United States Virgin Islands	2	0	0	N/A	N/A	N/A	10	4	2.5	N/A	N/A	N/A	0	0	100	100	NA	NA
Nebraska	29	0	0	N/A	1.499e-05	0.0	145	58	36.25	7.495e-05	2.998e-05	1.87375e-05	5	0	66.7	100	NA	NA
District of Columbia	40	0	0	N/A	5.668e-05	0.0	200	80	50	0.0002834	0.00011336	7.085e-05	9	0	0	100	NA	NA
Ohio	119	0	0	N/A	1.018e-05	0.0	595	238	148.75	5.09e-05	2.036e-05	1.2725e-05	33	0	73.7	100	NA	NA
Alabama	78	0	0	N/A	1.591e-05	0.0	390	156	97.5	7.955e-05	3.182e-05	1.98875e-05	32	0	357.1	100	NA	NA
US	1	0	108	N/A	N/A	N/A	5	2	1.25	N/A	N/A	N/A	0	0	100	100	NA	NA
Virgin Islands	3	0	0	N/A	N/A	N/A	15	6	3.75	N/A	N/A	N/A	1	0	100	100	NA	NA
South Dakota	11	1	0	N/A	1.243e-05	1.13e-06	333.333333333	153.846153846	100	0.000376666666667	0.000173846153846	0.000113	0	0	100	100	NA	NA
Colorado	277	4	0	N/A	4.81e-05	6.9e-07	1333.33333333	615.384615385	400	0.00023	0.000106153846154	6.9e-05	93	2	287.5	100	NA	NA
Idaho	11	0	0	N/A	6.16e-06	0.0	55	22	13.75	3.08e-05	1.232e-05	7.7e-06	2	0	100	100	NA	NA
New Jersey	742	9	0	N/A	8.354e-05	1.01e-06	3000	1384.61538462	900	0.000336666666667	0.000155384615385	0.000101	475	6	100	100	NA	NA
Guam	12	0	0	N/A	7.307e-05	0.0	60	24	15	0.00036535	0.00014614	9.13375e-05	7	0	250	100	NA	NA
Washington	1376	74	0	N/A	0.0001807	9.72e-06	24666.6666667	11384.6153846	7400	0.00324	0.00149538461538	0.000972	362	19	-683.9	100	20712	0.00272
North Carolina	123	0	0	N/A	1.173e-05	0.0	615	246	153.75	5.865e-05	2.346e-05	1.46625e-05	53	0	783.3	100	NA	NA
Tennessee	154	0	0	N/A	2.255e-05	0.0	770	308	192.5	0.00011275	4.51e-05	2.81875e-05	75	0	1400	100	NA	NA
Montana	11	0	0	N/A	1.029e-05	0.0	55	22	13.75	5.145e-05	2.058e-05	1.28625e-05	0	0	-100	100	NA	NA
Nevada	95	1	0	N/A	3.084e-05	3.2e-07	333.333333333	153.846153846	100	0.000106666666667	4.92307692308e-05	3.2e-05	40	0	-4100	100	NA	NA
Delaware	30	0	0	N/A	3.081e-05	0.0	150	60	37.5	0.00015405	6.162e-05	3.85125e-05	11	0	266.7	100	NA	NA
Maine	52	0	0	N/A	3.868e-05	0.0	260	104	65	0.0001934	7.736e-05	4.835e-05	10	0	0	100	NA	NA
