Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
India	657	12	43	602	4.9e-07	1e-08	4000	1846.15384615	1200	3.33333333333e-06	1.53846153846e-06	1e-06	121	2	227	100	25144	1.9e-5
Uzbekistan	60	0	0	60	1.82e-06	0.0	300	120	75	9.1e-06	3.64e-06	2.275e-06	10	0	150	100	NA	NA
Malaysia	1796	20	199	1577	5.68e-05	6.3e-07	6666.66666667	3076.92307692	2000	0.00021	9.69230769231e-05	6.3e-05	172	4	62.3	100	20861	6.37e-4
Sri Lanka	102	0	3	99	4.71e-06	0.0	510	204	127.5	2.355e-05	9.42e-06	5.8875e-06	0	0	-100	100	NA	NA
Lebanon	333	6	20	307	4.862e-05	8.8e-07	2000	923.076923077	600	0.000293333333333	0.000135384615385	8.8e-05	15	2	-70.6	100	NA	NA
South Korea	9137	126	3730	5281	0.00017695	2.44e-06	42000	19384.6153846	12600	0.000813333333333	0.000375384615385	0.000244	100	6	31.6	-33.3	357896	0.006921
Canada	3251	30	0	0	8.773e-05	8.1e-07	10000	4615.38461538	3000	0.00027	0.000124615384615	8.1e-05	461	4	-34.3	300	142154	0.003751
Jamaica	26	1	2	23	8.86e-06	3.4e-07	333.333333333	153.846153846	100	0.000113333333333	5.23076923077e-05	3.4e-05	5	0	150	100	NA	NA
Honduras	36	0	0	36	3.75e-06	0.0	180	72	45	1.875e-05	7.5e-06	4.6875e-06	6	0	100	100	NA	NA
Saint Lucia	3	0	0	3	1.649e-05	0.0	15	6	3.75	8.245e-05	3.298e-05	2.06125e-05	0	0	100	100	NA	NA
Cuba	57	1	1	55	5.03e-06	9e-08	333.333333333	153.846153846	100	3e-05	1.38461538462e-05	9e-06	9	0	12.5	100	NA	NA
El Salvador	9	0	0	9	1.4e-06	0.0	45	18	11.25	7e-06	2.8e-06	1.75e-06	4	0	100	100	NA	NA
The Bahamas	5	0	1	4	1.297e-05	0.0	25	10	6.25	6.485e-05	2.594e-05	1.62125e-05	0	0	-100	100	NA	NA
Panama	443	8	1	434	0.00010606	1.92e-06	2666.66666667	1230.76923077	800	0.00064	0.000295384615385	0.000192	98	2	206.2	-33.3	3690	8.83e-4
Mexico	405	5	4	396	3.21e-06	4e-08	1666.66666667	769.230769231	500	1.33333333333e-05	6.15384615385e-06	4e-06	38	1	-25.5	0	NA	NA
United States of America	65778	942	0	0	0.00020105	2.88e-06	314000	144923.076923	94200	0.00096	0.000443076923077	0.000288	12038	236	19.5	53.2	484062	0.001475
Costa Rica	201	2	2	197	4.02e-05	4e-07	666.666666667	307.692307692	200	0.000133333333333	6.15384615385e-05	4e-05	24	0	26.3	100	1885	3.77e-4
Saint Kitts and Nevis	2	0	0	2	3.814e-05	0.0	10	4	2.5	0.0001907	7.628e-05	4.7675e-05	NA	NA	100	100	NA	NA
Trinidad and Tobago	60	1	0	59	4.317e-05	7.2e-07	333.333333333	153.846153846	100	0.00024	0.000110769230769	7.2e-05	3	1	-50	100	NA	NA
Guatemala	24	1	4	19	1.39e-06	6e-08	333.333333333	153.846153846	100	2e-05	9.23076923077e-06	6e-06	3	0	200	100	NA	NA
Antigua and Barbuda	3	0	0	3	3.116e-05	0.0	15	6	3.75	0.0001558	6.232e-05	3.895e-05	0	0	100	100	NA	NA
Paraguay	37	3	0	34	5.32e-06	4.3e-07	1000	461.538461538	300	0.000143333333333	6.61538461538e-05	4.3e-05	10	1	100	0	NA	NA
Saint Vincent and the Grenadines	1	0	0	1	9.07e-06	0.0	5	2	1.25	4.535e-05	1.814e-05	1.13375e-05	0	0	100	100	NA	NA
Dominican Republic	392	10	3	379	3.689e-05	9.4e-07	3333.33333333	1538.46153846	1000	0.000313333333333	0.000144615384615	9.4e-05	80	4	19.4	33.3	NA	NA
Nicaragua	2	0	0	2	3.1e-07	0.0	10	4	2.5	1.55e-06	6.2e-07	3.875e-07	0	0	100	100	NA	NA
Haiti	8	0	0	8	7.2e-07	0.0	40	16	10	3.6e-06	1.44e-06	9e-07	1	0	0	100	NA	NA
Dominica	7	0	0	7	9.773e-05	0.0	35	14	8.75	0.00048865	0.00019546	0.0001221625	5	0	100	100	NA	NA
Brazil	2554	59	2	2493	1.219e-05	2.8e-07	19666.6666667	9076.92307692	5900	9.33333333333e-05	4.30769230769e-05	2.8e-05	307	13	-5	8.3	NA	NA
Belize	2	0	0	2	5.22e-06	0.0	10	4	2.5	2.61e-05	1.044e-05	6.525e-06	1	0	100	100	NA	NA
Colombia	470	4	8	458	9.47e-06	8e-08	1333.33333333	615.384615385	400	2.66666666667e-05	1.23076923077e-05	8e-06	92	1	-8.9	100	7618	1.58e-4
Suriname	8	0	0	8	1.389e-05	0.0	40	16	10	6.945e-05	2.778e-05	1.73625e-05	1	0	-50	100	NA	NA
Uruguay	189	0	0	189	5.479e-05	0.0	945	378	236.25	0.00027395	0.00010958	6.84875e-05	27	0	575	100	NA	NA
Peru	480	9	1	470	1.501e-05	2.8e-07	3000	1384.61538462	900	9.33333333333e-05	4.30769230769e-05	2.8e-05	64	2	204.8	0	7013	2.14e-4
Ecuador	1173	28	3	1142	6.866e-05	1.64e-06	9333.33333333	4307.69230769	2800	0.000546666666667	0.000252307692308	0.000164	91	1	-9.9	-88.9	4081	2.39e-4
Chile	1142	3	22	1117	6.097e-05	1.6e-07	1000	461.538461538	300	5.33333333333e-05	2.46153846154e-05	1.6e-05	220	1	25	100	NA	NA
Guyana	5	1	0	4	6.42e-06	1.28e-06	333.333333333	153.846153846	100	0.000426666666667	0.000196923076923	0.000128	0	0	-100	100	NA	NA
Grenada	1	0	0	1	8.97e-06	0.0	5	2	1.25	4.485e-05	1.794e-05	1.12125e-05	0	0	100	100	NA	NA
Argentina	387	8	52	327	8.7e-06	1.8e-07	2666.66666667	1230.76923077	800	6e-05	2.76923076923e-05	1.8e-05	0	2	-100	0	NA	NA
Bolivia	32	0	0	32	2.82e-06	0.0	160	64	40	1.41e-05	5.64e-06	3.525e-06	3	0	50	100	NA	NA
Venezuela	91	0	15	76	3.15e-06	0.0	455	182	113.75	1.575e-05	6.3e-06	3.9375e-06	7	0	0	100	NA	NA
Barbados	18	0	0	18	6.28e-05	0.0	90	36	22.5	0.000314	0.0001256	7.85e-05	0	0	-100	100	NA	NA
Diamond Princess	712	10	587	115	N/A	N/A	3333.33333333	1538.46153846	1000	N/A	N/A	N/A	NA	NA	100	100	NA	NA
