Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Zambia	35	0	0	35	2.02e-6	0	175	70	43.75	1.01e-5	4.04e-6	2.525e-6	NA	NA
Cape Verde	6	1	0	5	1.103e-5	1.84e-6	333.333333333	153.846153846	100	6.13333333333e-4	2.83076923077e-4	1.84e-4	NA	NA
Togo	30	1	1	28	3.8e-6	1.3e-7	333.333333333	153.846153846	100	4.33333333333e-5	2e-5	1.3e-5	NA	NA
Zimbabwe	7	1	0	6	4.8e-7	7e-8	333.333333333	153.846153846	100	2.33333333333e-5	1.07692307692e-5	7e-6	NA	NA
Senegal	162	0	27	135	1.022e-5	0	810	324	202.5	5.11e-5	2.044e-5	1.2775e-5	NA	NA
Eritrea	12	0	0	12	2.68e-6	0	60	24	15	1.34e-5	5.36e-6	3.35e-6	NA	NA
Libya	8	0	0	8	1.2e-6	0	40	16	10	6e-6	2.4e-6	1.5e-6	NA	NA
Gambia	4	1	0	3	1.75e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	NA	NA
Central African Republic	3	0	0	3	6.4e-7	0	15	6	3.75	3.2e-6	1.28e-6	8e-7	NA	NA
Mauritius	128	3	0	125	1.0116e-4	2.37e-6	1000	461.538461538	300	7.9e-4	3.64615384615e-4	2.37e-4	NA	NA
Morocco	556	33	15	508	1.543e-5	9.2e-7	11000	5076.92307692	3300	3.06666666667e-4	1.41538461538e-4	9.2e-5	NA	NA
Mauritania	5	1	2	2	1.14e-6	2.3e-7	333.333333333	153.846153846	100	7.66666666667e-5	3.53846153846e-5	2.3e-5	NA	NA
Gabon	7	1	0	6	3.3e-6	4.7e-7	333.333333333	153.846153846	100	1.56666666667e-4	7.23076923077e-5	4.7e-5	NA	NA
Guinea-Bissau	8	0	0	8	4.27e-6	0	40	16	10	2.135e-5	8.54e-6	5.3375e-6	NA	NA
Mali	25	2	0	23	1.31e-6	1e-7	666.666666667	307.692307692	200	3.33333333333e-5	1.53846153846e-5	1e-5	NA	NA
Namibia	11	0	2	9	4.49e-6	0	55	22	13.75	2.245e-5	8.98e-6	5.6125e-6	NA	NA
Seychelles	8	0	0	8	8.268e-5	0	40	16	10	4.134e-4	1.6536e-4	1.0335e-4	NA	NA
Angola	7	2	0	5	2.3e-7	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	NA	NA
Chad	5	0	0	5	3.2e-7	0	25	10	6.25	1.6e-6	6.4e-7	4e-7	NA	NA
Equatorial Guinea	12	0	0	12	9.17e-6	0	60	24	15	4.585e-5	1.834e-5	1.14625e-5	NA	NA
Egypt	656	41	150	465	6.67e-6	4.2e-7	13666.6666667	6307.69230769	4100	1.4e-4	6.46153846154e-5	4.2e-5	NA	NA
South Africa	1326	3	31	1292	2.295e-5	5e-8	1000	461.538461538	300	1.66666666667e-5	7.69230769231e-6	5e-6	NA	NA
Tunisia	312	8	3	301	2.698e-5	6.9e-7	2666.66666667	1230.76923077	800	2.3e-4	1.06153846154e-4	6.9e-5	NA	NA
Djibouti	18	0	0	18	1.877e-5	0	90	36	22.5	9.385e-5	3.754e-5	2.34625e-5	NA	NA
Mozambique	8	0	0	8	2.7e-7	0	40	16	10	1.35e-6	5.4e-7	3.375e-7	NA	NA
Uganda	33	0	0	33	7.7e-7	0	165	66	41.25	3.85e-6	1.54e-6	9.625e-7	NA	NA
Ethiopia	23	0	4	19	2.1e-7	0	115	46	28.75	1.05e-6	4.2e-7	2.625e-7	NA	NA
Kenya	50	1	1	48	9.7e-7	2e-8	333.333333333	153.846153846	100	6.66666666667e-6	3.07692307692e-6	2e-6	NA	NA
Niger	27	3	0	24	1.2e-6	1.3e-7	1000	461.538461538	300	4.33333333333e-5	2e-5	1.3e-5	NA	NA
Botswana	3	0	0	3	1.33e-6	0	15	6	3.75	6.65e-6	2.66e-6	1.6625e-6	NA	NA
