Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Benin	6	0	0	6	5.2e-7	0	30	12	7.5	2.6e-6	1.04e-6	6.5e-7	0	0	100	0	NA	NA
Ghana	141	5	2	134	4.74e-6	1.7e-7	1666.66666667	769.230769231	500	5.66666666667e-5	2.61538461538e-5	1.7e-5	4	1	-20	0	NA	NA
Algeria	454	29	31	394	1.075e-5	6.9e-7	9666.66666667	4461.53846154	2900	2.3e-4	1.06153846154e-4	6.9e-5	45	3	7.1	0	NA	NA
Zambia	28	0	0	28	1.61e-6	0	140	56	35	8.05e-6	3.22e-6	2.0125e-6	6	0	0	0	NA	NA
Cape Verde	5	1	0	4	9.2e-6	1.84e-6	333.333333333	153.846153846	100	6.13333333333e-4	2.83076923077e-4	1.84e-4	0	0	-100	0	NA	NA
Togo	25	1	1	23	3.17e-6	1.3e-7	333.333333333	153.846153846	100	4.33333333333e-5	2e-5	1.3e-5	0	0	-100	0	NA	NA
Zimbabwe	7	1	0	6	4.8e-7	7e-8	333.333333333	153.846153846	100	2.33333333333e-5	1.07692307692e-5	7e-6	2	0	0	0	NA	NA
Senegal	130	0	18	112	8.2e-6	0	650	260	162.5	4.1e-5	1.64e-5	1.025e-5	11	0	-21.4	0	NA	NA
Eritrea	6	0	0	6	1.34e-6	0	30	12	7.5	6.7e-6	2.68e-6	1.675e-6	0	0	100	0	NA	NA
Libya	3	0	0	3	4.5e-7	0	15	6	3.75	2.25e-6	9e-7	5.625e-7	2	0	100	0	NA	NA
Gambia	3	1	0	2	1.32e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	0	0	100	0	NA	NA
Central African Republic	3	0	0	3	6.4e-7	0	15	6	3.75	3.2e-6	1.28e-6	8e-7	0	0	100	0	NA	NA
Mauritius	102	2	0	100	8.061e-5	1.58e-6	666.666666667	307.692307692	200	5.26666666667e-4	2.43076923077e-4	1.58e-4	8	0	-38.5	0	NA	NA
Morocco	402	25	11	366	1.116e-5	6.9e-7	8333.33333333	3846.15384615	2500	2.3e-4	1.06153846154e-4	6.9e-5	57	2	-18.6	0	NA	NA
Mauritania	5	0	0	5	1.14e-6	0	25	10	6.25	5.7e-6	2.28e-6	1.425e-6	2	0	100	0	NA	NA
Gabon	7	1	0	6	3.3e-6	4.7e-7	333.333333333	153.846153846	100	1.56666666667e-4	7.23076923077e-5	4.7e-5	0	0	100	0	NA	NA
Guinea-Bissau	2	0	0	2	1.07e-6	0	10	4	2.5	5.35e-6	2.14e-6	1.3375e-6	0	0	100	0	NA	NA
Mali	18	0	0	18	9.4e-7	0	90	36	22.5	4.7e-6	1.88e-6	1.175e-6	7	0	0	0	NA	NA
Namibia	8	0	2	6	3.27e-6	0	40	16	10	1.635e-5	6.54e-6	4.0875e-6	0	0	100	0	NA	NA
Seychelles	8	0	0	8	8.268e-5	0	40	16	10	4.134e-4	1.6536e-4	1.0335e-4	1	0	100	0	NA	NA
Angola	5	0	0	5	1.6e-7	0	25	10	6.25	8e-7	3.2e-7	2e-7	1	0	100	0	NA	NA
Chad	3	0	0	3	1.9e-7	0	15	6	3.75	9.5e-7	3.8e-7	2.375e-7	0	0	100	0	NA	NA
Equatorial Guinea	12	0	0	12	9.17e-6	0	60	24	15	4.585e-5	1.834e-5	1.14625e-5	0	0	100	0	NA	NA
Egypt	576	36	121	419	5.85e-6	3.7e-7	12000	5538.46153846	3600	1.23333333333e-4	5.69230769231e-5	3.7e-5	40	6	-2.4	0	NA	NA
South Africa	1187	1	31	1155	2.054e-5	2e-8	333.333333333	153.846153846	100	6.66666666667e-6	3.07692307692e-6	2e-6	17	0	-93	0	NA	NA
Tunisia	278	8	2	268	2.404e-5	6.9e-7	2666.66666667	1230.76923077	800	2.3e-4	1.06153846154e-4	6.9e-5	51	2	70	0	NA	NA
Djibouti	14	0	0	14	1.46e-5	0	70	28	17.5	7.3e-5	2.92e-5	1.825e-5	2	0	100	0	NA	NA
Mozambique	8	0	0	8	2.7e-7	0	40	16	10	1.35e-6	5.4e-7	3.375e-7	1	0	100	0	NA	NA
Uganda	30	0	0	30	7e-7	0	150	60	37.5	3.5e-6	1.4e-6	8.75e-7	7	0	-22.2	0	NA	NA
Ethiopia	16	0	1	15	1.5e-7	0	80	32	20	7.5e-7	3e-7	1.875e-7	0	0	-100	0	NA	NA
Kenya	38	1	1	36	7.4e-7	2e-8	333.333333333	153.846153846	100	6.66666666667e-6	3.07692307692e-6	2e-6	7	0	100	0	NA	NA
Niger	10	1	0	9	4.5e-7	4e-8	333.333333333	153.846153846	100	1.33333333333e-5	6.15384615385e-6	4e-6	0	0	100	0	NA	NA
