Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Nepal	1	0	1	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	0	0
Cambodia	2	0	1	N/A	1.2e-07	0.0	10	4	2.5	6e-07	2.4e-07	1.5e-07	0	0
Bahrain	110	0	22	N/A	7.009e-05	0.0	550	220	137.5	0.00035045	0.00014018	8.76125e-05	15	0
Brunei	1	0	0	N/A	2.33e-06	0.0	5	2	1.25	1.165e-05	4.66e-06	2.9125e-06	0	0
Saudi Arabia	20	0	1	N/A	5.9e-07	0.0	100	40	25	2.95e-06	1.18e-06	7.375e-07	5	0
Iran	8042	291	2731	N/A	9.831e-05	3.56e-06	97000	44769.2307692	29100	0.00118666666667	0.000547692307692	0.000356	881	54
Singapore	160	0	78	N/A	2.838e-05	0.0	800	320	200	0.0001419	5.676e-05	3.5475e-05	10	0
Jordan	1	0	0	N/A	1e-07	0.0	5	2	1.25	5e-07	2e-07	1.25e-07	0	0
China	80887	3139	60181	N/A	5.808e-05	2.25e-06	1046333.33333	482923.076923	313900	0.00075	0.000346153846154	0.000225	4850	77
Thailand	53	1	33	N/A	7.6e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	3	0
Iraq	71	7	3	N/A	1.85e-06	1.8e-07	2333.33333333	1076.92307692	700	6e-05	2.76923076923e-05	1.8e-05	11	1
Maldives	6	0	0	N/A	1.163e-05	0.0	30	12	7.5	5.815e-05	2.326e-05	1.45375e-05	2	0
Oman	18	0	9	N/A	3.73e-06	0.0	90	36	22.5	1.865e-05	7.46e-06	4.6625e-06	2	0
Philippines	33	1	2	N/A	3.1e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	13	0
Indonesia	27	0	2	N/A	1e-07	0.0	135	54	33.75	5e-07	2e-07	1.25e-07	8	0
Vietnam	31	0	16	N/A	3.2e-07	0.0	155	62	38.75	1.6e-06	6.4e-07	4e-07	1	0
Mongolia	1	0	0	N/A	3.2e-07	0.0	5	2	1.25	1.6e-06	6.4e-07	4e-07	NA	NA
Japan	581	10	101	N/A	4.59e-06	8e-08	3333.33333333	1538.46153846	1000	2.66666666667e-05	1.23076923077e-05	8e-06	70	-7
Pakistan	16	0	1	N/A	8e-08	0.0	80	32	20	4e-07	1.6e-07	1e-07	10	0
United Arab Emirates	74	0	12	N/A	7.68e-06	0.0	370	148	92.5	3.84e-05	1.536e-05	9.6e-06	29	0
India	56	0	4	N/A	4e-08	0.0	280	112	70	2e-07	8e-08	5e-08	13	0
Malaysia	129	0	24	N/A	4.08e-06	0.0	645	258	161.25	2.04e-05	8.16e-06	5.1e-06	12	0
Sri Lanka	1	0	1	N/A	5e-08	0.0	5	2	1.25	2.5e-07	1e-07	6.25e-08	0	0
Lebanon	41	1	1	N/A	5.99e-06	1.5e-07	333.333333333	153.846153846	100	5e-05	2.30769230769e-05	1.5e-05	9	1
Taiwan	47	1	17	N/A	1.98e-06	4e-08	333.333333333	153.846153846	100	1.33333333333e-05	6.15384615385e-06	4e-06	2	0
Canada	79	1	8	N/A	2.13e-06	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	35	1
Mexico	7	0	4	N/A	6e-08	0.0	35	14	8.75	3e-07	1.2e-07	7.5e-08	0	0
Panama	1	0	0	N/A	2.4e-07	0.0	5	2	1.25	1.2e-06	4.8e-07	3e-07	NA	NA
United States of America	959	28	8	N/A	2.93e-06	9e-08	9333.33333333	4307.69230769	2800	3e-05	1.38461538462e-05	9e-06	449	8
Costa Rica	9	0	0	N/A	1.8e-06	0.0	45	18	11.25	9e-06	3.6e-06	2.25e-06	0	0
Paraguay	1	0	0	N/A	1.4e-07	0.0	5	2	1.25	7e-07	2.8e-07	1.75e-07	0	0
Dominican Republic	5	0	0	N/A	4.7e-07	0.0	25	10	6.25	2.35e-06	9.4e-07	5.875e-07	0	0
Brazil	31	0	0	N/A	1.5e-07	0.0	155	62	38.75	7.5e-07	3e-07	1.875e-07	6	0
Chile	13	0	0	N/A	6.9e-07	0.0	65	26	16.25	3.45e-06	1.38e-06	8.625e-07	5	0
Colombia	3	0	0	N/A	6e-08	0.0	15	6	3.75	3e-07	1.2e-07	7.5e-08	2	0
Peru	11	0	0	N/A	3.4e-07	0.0	55	22	13.75	1.7e-06	6.8e-07	4.25e-07	4	0
Argentina	17	1	0	N/A	3.8e-07	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	5	0
Ecuador	15	0	0	N/A	8.8e-07	0.0	75	30	18.75	4.4e-06	1.76e-06	1.1e-06	0	0
Saint Martin	2	0	0	N/A	5.367e-05	0.0	10	4	2.5	0.00026835	0.00010734	6.70875e-05	NA	NA
Faroe Islands	2	0	0	N/A	4.124e-05	0.0	10	4	2.5	0.0002062	8.248e-05	5.155e-05	0	0
Channel Islands	1	0	0	N/A	5.87e-06	0.0	5	2	1.25	2.935e-05	1.174e-05	7.3375e-06	NA	NA
Republic of Moldova	3	0	0	N/A	N/A	N/A	15	6	3.75	N/A	N/A	N/A	NA	NA
Diamond Princess	696	6	40	N/A	N/A	N/A	2000	923.076923077	600	N/A	N/A	N/A	0	0
French Guiana	5	0	0	N/A	N/A	N/A	25	10	6.25	N/A	N/A	N/A	0	0
Gibraltar	1	0	1	N/A	2.966e-05	0.0	5	2	1.25	0.0001483	5.932e-05	3.7075e-05	0	0
Republic of Korea	7513	54	247	N/A	N/A	N/A	18000	8307.69230769	5400	N/A	N/A	N/A	NA	NA
Saint Barthelemy	1	0	0	N/A	N/A	N/A	5	2	1.25	N/A	N/A	N/A	0	0
